kingdom,order,family,canonicalName,threatStatus,source
Plantae,,Calophyllaceae,Caraipa rodriguesii,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera albopunctata,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera aureovinosa,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera bifaria,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera decipiens,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera elata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera excelsa,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera fatimae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera ferruginosa,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera gracilis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera insignis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera itacarensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera marauensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera occhioniana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera rizziniana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera rufotomentosa,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera rupestris,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calophyllaceae,Kielmeyera sigillata,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calyceraceae,Boopis bupleuroides,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Calyceraceae,Boopis itatiaiae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Campanulaceae,Lobelia hilaireana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Campanulaceae,Lobelia langeana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Campanulaceae,Lobelia santos-limae,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Canellaceae,Cinnamodendron axillare,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Canellaceae,Cinnamodendron occhionianum,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cannabaceae,Celtis orthacanthos,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Capparaceae,Colicodendron bahianum,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Capparaceae,Neocalyptrocalyx nectareus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Caprifoliaceae,Valeriana glaziovii Taub.,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Caprifoliaceae,Valeriana glechomifolia,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Caprifoliaceae,Valeriana organensis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Caprifoliaceae,Valeriana reitziana Borsini,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Caprifoliaceae,Valeriana tajuvensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cardiopteridaceae,Citronella engleriana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Celastraceae,Monteverdia acanthophylla,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Celastraceae,Monteverdia chapadensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Celastraceae,Monteverdia fugax,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Celastraceae,Monteverdia horrida,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Celastraceae,Monteverdia longifolia,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Celastraceae,Monteverdia megalocarpa,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Celastraceae,Monteverdia psammophila,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Celastraceae,Monteverdia rupestris,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Celastraceae,Monteverdia samydiformis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Celastraceae,Peritassa longifolia,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Celastraceae,Peritassa sadleri,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Celastraceae,Salacia mosenii,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Celastraceae,Tontelea corcovadensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Celastraceae,Tontelea lanceolata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Celastraceae,Tontelea martiana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Couepia belemii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Couepia bondarii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Couepia carautae,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Couepia coarctata,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Couepia eriantha,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Couepia insignis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Couepia joaquinae,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Couepia leitaofilhoi,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Couepia longipetiolata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Couepia meridionalis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Couepia oxossii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Couepia parvifolia,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Couepia schottii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Exellodendron gracile,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Hirtella angustifolia,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Hirtella conduplicata,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Hirtella floribunda,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Hirtella glaziovii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Hirtella juruensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Hirtella kuhlmannii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Hirtella lancifolia,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Hirtella parviunguis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Hirtella prancei,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Hirtella santosii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Hymenopus adolphoduckei,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Hymenopus conferruminatus,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Leptobalanus maguirei,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Leptobalanus turbinatus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Licania arianeae,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Licania belemii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Licania cymosa,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Licania indurata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Licania lamentanda,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Licania naviculistipula,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Licania tocantina,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Moquilea araneosa,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Chrysobalanaceae,Parinari alvimii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cistaceae,Crocanthemum brasiliensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Clusiaceae,Clusia aemygdioi,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Clusiaceae,Clusia burchellii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Clusiaceae,Clusia diamantina,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Clusiaceae,Clusia fragrans,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Clusiaceae,Clusia immersa,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Clusiaceae,Clusia riedeliana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Clusiaceae,Garcinia albuquerquei,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Clusiaceae,Lorostemon coelhoi,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Combretaceae,Combretum rupicola,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Combretaceae,Terminalia acuminata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Commelinaceae,Dichorisandra acaulis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Commelinaceae,Dichorisandra gaudichaudiana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Commelinaceae,Dichorisandra glaziovii,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Commelinaceae,Dichorisandra leucophthalmos,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Commelinaceae,Dichorisandra nana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Commelinaceae,Dichorisandra neglecta,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Commelinaceae,Dichorisandra odorata,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Commelinaceae,Dichorisandra oxypetala,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Commelinaceae,Dichorisandra picta,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Commelinaceae,Siderasis fuscata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Connaraceae,Connarus marginatus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Connaraceae,Rourea bahiensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Connaraceae,Rourea cnestidifolia,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Connaraceae,Rourea laurifolia,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Connaraceae,Rourea pseudospadicea,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Convolvulaceae,Bonamia umbellata,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Convolvulaceae,Distimake repens,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Convolvulaceae,Evolvulus chrysotrichos,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Convolvulaceae,Evolvulus glaziovii,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Convolvulaceae,Evolvulus kramerioides,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Convolvulaceae,Evolvulus rariflorus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Convolvulaceae,Evolvulus riedelii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Convolvulaceae,Evolvulus stellariifolius,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Convolvulaceae,Ipomoea carajasensis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Convolvulaceae,Ipomoea cavalcantei,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Convolvulaceae,Ipomoea daturiflora,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Convolvulaceae,Ipomoea macedoi,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Convolvulaceae,Ipomoea subrevoluta,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Convolvulaceae,Jacquemontia cephalantha,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Convolvulaceae,Jacquemontia revoluta,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Crassulaceae,Crassula peduncularis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cucurbitaceae,Wilbrandia glaziovii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cunoniaceae,Lamanonia brasiliensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cunoniaceae,Lamanonia ulei,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cyperaceae,Bulbostylis distichoides,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cyperaceae,Bulbostylis nesiotis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cyperaceae,Bulbostylis smithii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cyperaceae,Cyperus appendiculatus var. atlanticus,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cyperaceae,Hypolytrum amorimii,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cyperaceae,Hypolytrum bahiense,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cyperaceae,Hypolytrum glaziovii,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cyperaceae,Hypolytrum lucennoi,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cyperaceae,Hypolytrum paraense,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cyperaceae,Lagenocarpus bracteosus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cyperaceae,Rhynchospora pilulifera,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cyperaceae,Scleria balansae,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Cyperaceae,Trilepis tenuis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dichapetalaceae,Stephanopodium engleri,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dichapetalaceae,Stephanopodium estrellense,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dichapetalaceae,Stephanopodium gracile,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dichapetalaceae,Stephanopodium magnifolium,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dichapetalaceae,Stephanopodium sessile,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dichapetalaceae,Tapura follii,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dichapetalaceae,Tapura wurdackiana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dicksoniaceae,Dicksonia sellowiana,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dicranaceae,Atractylocarpus brasiliensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dicranaceae,Atractylocarpus longisetus,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dicranaceae,Campylopus densicoma,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dilleniaceae,Davilla glaziovii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dilleniaceae,Davilla macrocarpa,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dilleniaceae,Doliocarpus lancifolius,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dioscoreaceae,Dioscorea asperula,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dioscoreaceae,Dioscorea bradei,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dioscoreaceae,Dioscorea campanulata,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dioscoreaceae,Dioscorea itatiaiensis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dioscoreaceae,Dioscorea loefgrenii,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dioscoreaceae,Dioscorea mantiqueirensis,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dioscoreaceae,Dioscorea margarethia,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dioscoreaceae,Dioscorea pedalis,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dioscoreaceae,Dioscorea pseudomacrocapsa,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dioscoreaceae,Dioscorea sanpaulensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dioscoreaceae,Dioscorea sphaeroidea,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dioscoreaceae,Dioscorea trilinguis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Ditrichaceae,Chrysoblastella chilensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Droseraceae,Drosera graminifolia,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Droseraceae,Drosera graomogolensis,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Droseraceae,Drosera magnifica,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Droseraceae,Drosera quartzicola,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dryopteridaceae,Elaphoglossum acrocarpum,VU,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dryopteridaceae,Elaphoglossum beckeri,CR,"Portaria MMA Nº 148, de 7 de junho de 2022"
Plantae,,Dryopteridaceae,Megalastrum wacketii,EN,"Portaria MMA Nº 148, de 7 de junho de 2022"
